Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
18.0, 140.14543773477527, 3689.0660153706094, -4811.972953316325, -2876.825973609206, 1488.4250150233527, 240.5271220835593, 14950.187796376682, 7955.768162699719, 7755.898863780363, 14091.232608703687, 11740.164368172213, 13559.3504976452, 14837.490300833024, 13622.3153617758, 16648.182767412993, 187500.0, 0.01, 0.03, 0.982, 192.0, 0.0, 40.0, 0.0, 120.0, 15.0, 88.0, 0.0, 0.0, 0.0, 1.742508872490056E9, 0.0, 2025-03-20 18:14:32.490
20.0, 138.75962957854625, 3691.6811694718804, -4811.347104471577, -2878.032967809793, 1484.7816806771375, 238.89544473832188, 14956.446284824167, 7959.232683090292, 7759.206921959749, 14092.417251159819, 11742.46659785111, 13567.285366926833, 14840.597193312311, 13631.300763046833, 16652.831930259697, 187500.0, 0.01, 0.03, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742508872498097E9, 0.0, 2025-03-20 18:14:32.498
22.0, 134.4904463875826, 3690.8988584159447, -4812.799967861172, -2883.822069623717, 1481.160698075378, 235.22975864765152, 14957.96620344713, 7960.327918568602, 7759.408087659846, 14083.007166744133, 11734.621135547297, 13570.079334983748, 14836.104492676795, 13626.428082755576, 16651.714343036932, 187500.0, 0.01, 0.03, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742508872506216E9, 0.0, 2025-03-20 18:14:32.506
24.0, 133.5293213760044, 3684.4839077572715, -4814.074017295125, -2890.3934824935777, 1471.7953171486042, 228.54658705551472, 14961.00604069305, 7960.90906392444, 7761.82207606102, 14081.978986499189, 11729.279068622478, 13567.821808793762, 14835.143367665216, 13628.372684523189, 16652.49665409287, 187500.0, 0.01, 0.03, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742508872514216E9, 0.0, 2025-03-20 18:14:32.514
26.0, 131.9646992641329, 3680.751166433235, -4817.7173516413395, -2891.5781249497086, 1467.3920234909087, 226.82550273245607, 14962.05657268245, 7959.85853193504, 7764.705451095754, 14070.69135554926, 11720.047798162437, 13576.606044364697, 14834.495167076013, 13627.098635089236, 16647.445159845967, 187500.0, 0.01, 0.03, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742508872522281E9, 0.0, 2025-03-20 18:14:32.522
28.0, 132.05410624195412, 3681.980512378277, -4815.6609911514515, -2887.733624903396, 1468.7554799026823, 230.0665056784756, 14961.408372093247, 7957.131619111493, 7764.6830993512995, 14066.086896191466, 11711.218859102592, 13560.892768012616, 14823.721626248554, 13614.134623305157, 16638.5268138083, 187500.0, 0.014, 0.036000000000000004, 0.984, 192.0, 0.0, 56.0, 0.5, 16.0, 15.0, 96.0, 0.0, 0.0, 0.0, 1.742508872530236E9, 0.0, 2025-03-20 18:14:32.530
30.0, 134.2669289430295, 3683.1651548344084, -4812.6658573944405, -2880.8045841222506, 1476.735052673227, 238.2695958935733, 14959.419066836725, 7944.927566638896, 7764.01254701764, 14072.345384638953, 11711.420024802688, 13561.652727324097, 14814.423300555147, 13614.000512838425, 16632.022456171806, 187500.0, 0.014, 0.036000000000000004, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742508872537337E9, 0.0, 2025-03-20 18:14:32.537
32.0, 140.61482436833674, 3684.1262798459866, -4807.90493582546, -2871.9085898290386, 1484.4687562547633, 246.33857564193914, 14951.10421789935, 7937.663249690921, 7757.888169036886, 14074.580559084483, 11714.392806815244, 13552.555567330786, 14803.806221938876, 13611.184193037057, 16620.95834266643, 187500.0, 0.014, 0.036000000000000004, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742508872546341E9, 0.0, 2025-03-20 18:14:32.546
34.0, 142.3582604358507, 3689.4236432818943, -4806.072092780125, -2866.2088949929353, 1492.2918668141208, 252.93234025625472, 14942.744665473065, 7938.37850551349, 7752.1214189674165, 14079.140314953365, 11718.483176050566, 13547.414666106066, 14813.104547632283, 13611.854745370716, 16625.451043301946, 187500.0, 0.014, 0.036000000000000004, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742508872554461E9, 0.0, 2025-03-20 18:14:32.554
36.0, 146.11335350434226, 3683.858058912523, -4805.446243935376, -2861.5820838906866, 1492.4036255363972, 256.0392327355424, 14942.252927095047, 7942.871206149007, 7750.825017789009, 14081.755469054637, 11724.451091820132, 13548.956936473482, 14822.69344600361, 13616.347446006233, 16636.313991107225, 187500.0, 0.014, 0.036000000000000004, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742508872561442E9, 0.0, 2025-03-20 18:14:32.561
38.0, 142.91705404723336, 3692.2846665721736, -4806.228554991312, -2869.4946014278653, 1482.5912097205176, 247.85849426490003, 14940.867118938819, 7946.067505606116, 7751.897901522863, 14087.410460401828, 11720.025446417982, 13557.182378433035, 14832.215289141572, 13621.823623397784, 16644.91941272252, 187500.0, 0.014, 0.032, 0.986, 192.0, 0.0, 56.0, 0.5, 0.0, 15.0, 104.0, 0.0, 0.0, 0.0, 1.742508872569523E9, 0.0, 2025-03-20 18:14:32.569
40.0, 139.9442720346775, 3688.01548338121, -4809.022523048226, -2873.0485287962592, 1482.0547678535902, 245.75743028610114, 14945.248060852058, 7949.688488207876, 7754.423648646313, 14089.73504182518, 11716.896202194239, 13557.785875533329, 14834.94220196512, 13622.605934453719, 16646.30522087875, 187500.0, 0.014, 0.032, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742508872578465E9, 0.0, 2025-03-20 18:14:32.578
42.0, 134.11046673184237, 3690.9435619048554, -4812.95643007236, -2886.6160376806306, 1478.0538055960901, 236.59321505942526, 14947.14795913076, 7946.648650961954, 7759.609253359945, 14077.508637608129, 11716.046835904937, 13561.809189535285, 14835.612754298778, 13615.65454192812, 16646.28286913429, 187500.0, 0.014, 0.032, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742508872586598E9, 0.0, 2025-03-20 18:14:32.586
44.0, 133.8869492872893, 3684.1262798459866, -4815.325714984621, -2886.0348923247925, 1473.4046427493863, 234.4697993361711, 14953.540558044979, 7948.436790518379, 7763.25258770616, 14074.379393384384, 11711.375321313779, 13558.456427866988, 14828.594306539811, 13616.906239617616, 16643.891232477574, 187500.0, 0.014, 0.032, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742508872593533E9, 0.0, 2025-03-20 18:14:32.593
46.0, 133.46226614263847, 3682.248733311741, -4816.577412674119, -2889.924095860016, 1467.1461543019002, 231.0052789455985, 14956.71450575763, 7947.81094167363, 7766.270073207626, 14074.289986406564, 11707.597876500831, 13558.948166245005, 14827.074387916851, 13618.135585562657, 16643.980639455396, 187500.0, 0.014, 0.032, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74250887260257E9, 0.0, 2025-03-20 18:14:32.602
48.0, 130.53418761899326, 3671.050509339632, -4821.561851687652, -2894.863831384639, 1459.6136164204618, 223.67390676425777, 14964.783485505997, 7944.055848605139, 7770.896884309875, 14064.857550246425, 11705.563867755398, 13556.914157499572, 14828.035512928429, 13622.047140842336, 16641.678409776498, 187500.0, 0.018000000000000002, 0.036000000000000004, 0.986, 192.0, 0.0, 72.0, 0.5, 16.0, 15.0, 104.0, 0.0, 0.0, 0.0, 1.742508872610706E9, 0.0, 2025-03-20 18:14:32.610
50.0, 130.55653936344856, 3679.8794483994784, -4822.366514488043, -2898.6412761975857, 1459.7253751427384, 219.44942706220473, 14965.454037839656, 7944.882863149985, 7775.501343667668, 14065.908082235825, 11701.026463630971, 13575.242587952924, 14831.65649553019, 13626.517489733398, 16638.48211031939, 187500.0, 0.018000000000000002, 0.036000000000000004, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742508872617726E9, 0.0, 2025-03-20 18:14:32.617
52.0, 135.07159174342058, 3679.0971373435427, -4821.114816798547, -2891.8686976276276, 1461.513514699163, 224.63503177583598, 14970.639642553288, 7947.341555040069, 7773.1320587554055, 14069.082029948477, 11700.847649675328, 13568.715878571973, 14832.751731008499, 13626.919821133593, 16641.499595820856, 187500.0, 0.018000000000000002, 0.036000000000000004, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742508872625697E9, 0.0, 2025-03-20 18:14:32.625
54.0, 139.9219202902222, 3681.2205530667966, -4815.817453362639, -2882.9727033344157, 1465.9168083568584, 233.19574990221858, 14970.036145452994, 7947.207444573337, 7770.1369249983945, 14077.620396330405, 11703.753376454519, 13576.44958215351, 14835.053960687395, 13638.632135228174, 16648.6298023021, 187500.0, 0.018000000000000002, 0.036000000000000004, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742508872633856E9, 0.0, 2025-03-20 18:14:32.633
56.0, 144.14639999227524, 3678.136012331964, -4811.414159704943, -2873.9649503189266, 1476.735052673227, 244.14810468531905, 14965.096409928372, 7948.079162607094, 7764.571340629022, 14077.530989352583, 11707.106138122814, 13578.952977532505, 14838.116149677773, 13639.950888151037, 16651.088494192183, 187500.0, 0.018000000000000002, 0.036000000000000004, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742508872641836E9, 0.0, 2025-03-20 18:14:32.641
58.0, 141.39713542427248, 3693.625771239492, -4808.821357348127, -2878.4800026988987, 1479.9537038747912, 242.65053780681347, 14954.881662712296, 7946.894520150962, 7760.033936504596, 14079.095611464456, 11715.4656905491, 13575.488457141932, 14839.390199111725, 13635.70405670453, 16657.726962295408, 187500.0, 0.018000000000000002, 0.034, 0.987, 192.0, 0.0, 72.0, 0.5, 0.0, 15.0, 112.0, 0.0, 0.0, 0.0, 1.742508872649801E9, 0.0, 2025-03-20 18:14:32.649
60.0, 139.251367956563, 3685.1544600909306, -4810.229517248812, -2875.8201451087175, 1474.477526483241, 241.55530232850342, 14949.29372659847, 7947.386258528979, 7758.849294048464, 14073.775896284093, 11713.454033548122, 13568.604119849697, 14834.763388009476, 13628.50679498992, 16652.586061070688, 187500.0, 0.018000000000000002, 0.034, 0.987, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742508872657906E9, 0.0, 2025-03-20 18:14:32.657
62.0, 139.02785051200993, 3688.574276992593, -4809.290743981689, -2876.5354009312873, 1469.7836601476265, 241.5105988395928, 14946.030371907995, 7944.502883494245, 7758.268148692626, 14070.73605903817, 11708.648408490231, 13567.3524221602, 14831.075350174351, 13623.857632143216, 16648.652154046555, 187500.0, 0.018000000000000002, 0.034, 0.987, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742508872666853E9, 0.0, 2025-03-20 18:14:32.666
64.0, 132.45643764214967, 3686.473213013794, -4812.352932972066, -2886.57133419172, 1465.3580147454757, 236.50380808160403, 14942.00705790604, 7942.401819515446, 7757.664651592333, 14062.465913589707, 11704.356873554812, 13556.154198188091, 14828.035512928429, 13613.866402371694, 16643.287735377282, 187500.0, 0.018000000000000002, 0.034, 0.987, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742508872673042E9, 0.0, 2025-03-20 18:14:32.673
66.0, 133.70813533164684, 3684.327445546084, -4811.056531793658, -2888.158308048047, 1461.0664798100568, 235.31916562547275, 14940.017752649517, 7940.1889968143705, 7759.139866726383, 14053.078180918477, 11702.524030509476, 13549.471026595955, 14821.665265758666, 13607.607913924208, 16637.543337052266, 187500.0, 0.018000000000000002, 0.034, 0.987, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742508872681941E9, 0.0, 2025-03-20 18:14:32.681
68.0, 131.9646992641329, 3678.9406751323554, -4816.420950462932, -2889.074729570714, 1454.0480320510903, 229.93239521174377, 14940.62124974981, 7940.233700303281, 7758.826942304009, 14054.06165767451, 11694.387995527744, 13542.87726198164, 14815.116204633261, 13598.64486439763, 16632.693008505466, 187500.0, 0.019000000000000003, 0.031, 0.9855, 192.0, 0.0, 80.0, 0.0, 112.0, 15.0, 96.0, 0.0, 0.0, 0.0, 1.742508872689992E9, 0.0, 2025-03-20 18:14:32.689
70.0, 131.45060914166083, 3679.991207121755, -4817.404427218965, -2891.5334214607983, 1452.349299472487, 227.96544169967675, 14943.191700362171, 7945.128732338993, 7764.8619133069415, 14051.759427995614, 11694.03036761646, 13543.793683504306, 14814.423300555147, 13601.863515599194, 16632.402435827546, 187500.0, 0.019000000000000003, 0.031, 0.9855, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742508872698066E9, 0.0, 2025-03-20 18:14:32.698
72.0, 126.19794919466368, 3672.01163435121, -4822.2994592546775, -2902.8657558996388, 1439.0947150104898, 217.4377700612271, 14949.226671365104, 7940.546624725655, 7771.232160476704, 14034.481529531662, 11689.492963492032, 13547.816997506261, 14812.232829598526, 13598.846030097728, 16629.80963347073, 187500.0, 0.019000000000000003, 0.031, 0.9855, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742508872706126E9, 0.0, 2025-03-20 18:14:32.706
74.0, 128.70134457365808, 3674.7832506636682, -4820.757188887262, -2899.088311086692, 1446.8731220809368, 221.61754627436952, 14949.047857409461, 7939.518444480711, 7772.953244799763, 14037.700180733227, 11680.21698954308, 13533.735398499419, 14801.83926842681, 13598.622512653175, 16621.740653722365, 187500.0, 0.019000000000000003, 0.031, 0.9855, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742508872714216E9, 0.0, 2025-03-20 18:14:32.714
76.0, 132.45643764214967, 3673.4868494852603, -4819.684305153407, -2893.969761606427, 1450.4270494493305, 224.14329339781924, 14952.445322566668, 7938.557319469133, 7773.266169222137, 14050.150102394833, 11691.817544915384, 13557.830579022238, 14815.78675696692, 13610.424233725576, 16628.04384565876, 187500.0, 0.019000000000000003, 0.031, 0.9855, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742508872722253E9, 0.0, 2025-03-20 18:14:32.722
78.0, 134.57985336540384, 3680.6394077109585, -4814.4316452064095, -2885.900781858061, 1463.5028199556853, 234.1568749137968, 14949.96427893213, 7940.948956125851, 7766.135962740895, 14056.229776886676, 11697.293722306935, 13555.930680743539, 14819.005408168485, 13614.380492494165, 16635.285810862282, 187500.0, 0.0175, 0.0305, 0.98575, 192.0, 0.0, 64.0, 0.0, 120.0, 15.0, 104.0, 0.0, 0.0, 0.0, 1.742508872729278E9, 0.0, 2025-03-20 18:14:32.729
80.0, 135.7644958215351, 3685.8026606801345, -4812.062360294147, -2883.3303312457006, 1467.9731688467466, 239.16366567178557, 14948.62317426481, 7941.284232292681, 7759.609253359945, 14056.073314675488, 11702.211106087101, 13572.716840829473, 14828.37078909526, 13621.17542280858, 16641.477244076403, 187500.0, 0.0175, 0.0305, 0.98575, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742508872738286E9, 0.0, 2025-03-20 18:14:32.738
82.0, 133.5516731204597, 3687.881372914478, -4811.145938771479, -2888.3818254926, 1465.961511845769, 236.83908424843364, 14950.992459177072, 7944.279366049692, 7757.307023681048, 14054.866320474903, 11709.453071290622, 13564.245529680913, 14830.985943196529, 13628.305629289822, 16649.412113358034, 187500.0, 0.0175, 0.0305, 0.98575, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742508872746337E9, 0.0, 2025-03-20 18:14:32.746
84.0, 132.36703066432844, 3686.7637856917127, -4814.074017295125, -2890.058206326748, 1467.6155409354617, 234.7827237585454, 14949.897223698763, 7945.799284672652, 7761.084468493995, 14054.665154774804, 11704.580390999365, 13583.490381656931, 14844.59815556981, 13630.36198977971, 16650.44029360298, 187500.0, 0.0175, 0.0305, 0.98575, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742508872753515E9, 0.0, 2025-03-20 18:14:32.753
86.0, 132.25527194205188, 3680.460593755316, -4814.342238228588, -2891.1087383161475, 1468.0849275690232, 232.68165977974652, 14949.651354509755, 7942.602985215543, 7761.620910360923, 14053.212291385209, 11709.162498612703, 13578.170666476568, 14832.952896708597, 13628.685608945563, 16650.48499709189, 187500.0, 0.0175, 0.0305, 0.98575, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742508872761379E9, 0.0, 2025-03-20 18:14:32.761
88.0, 131.87529228631166, 3692.307018316629, -4813.559927172652, -2889.8123371377396, 1467.190857790811, 233.10634292439735, 14947.304421341947, 7937.529139224189, 7758.692831837277, 14055.805093742025, 11706.904972422717, 13565.184302948035, 14826.426187327646, 13623.589411209752, 16645.500558078358, 187500.0, 0.01675, 0.03225, 0.986875, 192.0, 0.0, 64.0, 0.5, 8.0, 15.0, 112.0, 0.0, 0.0, 0.0, 1.742508872770447E9, 0.0, 2025-03-20 18:14:32.770
90.0, 133.28345218699602, 3685.9367711468662, -4814.14107252849, -2890.281723771301, 1463.122840299945, 232.45814233519346, 14950.120741143315, 7935.182206056382, 7758.357555670447, 14054.441637330252, 11699.238324074546, 13562.010355235381, 14824.258068115481, 13620.594277452741, 16637.275116118803, 187500.0, 0.01675, 0.03225, 0.986875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742508872778417E9, 0.0, 2025-03-20 18:14:32.778
92.0, 133.17169346471948, 3681.0640908556097, -4815.5492324291745, -2886.19135453598, 1460.7088518987719, 234.42509584726048, 14943.48227304009, 7935.3163165231135, 7760.525674882612, 14045.791512226047, 11696.712576951097, 13570.124038472659, 14823.051073914896, 13620.840146641749, 16636.515156807323, 187500.0, 0.01675, 0.03225, 0.986875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742508872785445E9, 0.0, 2025-03-20 18:14:32.785
94.0, 126.22030093911899, 3676.7502041757352, -4819.147863286479, -2889.8123371377396, 1455.5232471851407, 230.3794301008499, 14938.43077879319, 7936.299793279147, 7762.246759205671, 14037.744884222137, 11691.348158281822, 13555.573052832253, 14812.858678443275, 13604.813945867294, 16632.313028849727, 187500.0, 0.01675, 0.03225, 0.986875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742508872793545E9, 0.0, 2025-03-20 18:14:32.793
96.0, 121.1911584366749, 3669.888218627956, -4818.879642353016, -2896.562563963242, 1446.6943081252944, 224.3221073534617, 14934.630982235789, 7929.080179820083, 7763.25258770616, 14033.721570220181, 11678.138277308737, 13543.279593381834, 14808.7459574635, 13596.320282974279, 16625.13811887957, 187500.0, 0.01675, 0.03225, 0.986875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742508872802514E9, 0.0, 2025-03-20 18:14:32.802
98.0, 123.1134084598313, 3663.3168057580956, -4820.488967953797, -2901.5246512323206, 1438.4018109323754, 219.96351718467682, 14936.732046214587, 7923.022857072695, 7761.464448149735, 14030.927602163269, 11670.806905127396, 13522.268953593846, 14795.312559045859, 13589.525352659864, 16616.95738040893, 187500.0, 0.015375, 0.035125, 0.9854375, 192.0, 0.0, 56.0, 0.5, 24.0, 15.0, 96.0, 0.0, 0.0, 0.0, 1.742508872809705E9, 0.0, 2025-03-20 18:14:32.809
100.0, 127.74021956207986, 3662.847419124534, -4819.125511542024, -2899.0212558533262, 1441.7545726006715, 221.68460150773544, 14943.258755595536, 7924.8109966291195, 7763.476105150713, 14035.0626748875, 11667.588253925831, 13555.237776665423, 14805.102623117284, 13600.902390587617, 16615.90684841953, 187500.0, 0.015375, 0.035125, 0.9854375, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742508872817734E9, 0.0, 2025-03-20 18:14:32.817
102.0, 126.24265268357429, 3672.3916140069505, -4816.756226629762, -2885.766671391329, 1454.2939012400986, 232.39108710182754, 14944.398694562757, 7931.024781587695, 7760.72684058271, 14040.136520878856, 11674.517294706977, 13562.390334891123, 14809.684730730622, 13611.340655248245, 16622.85824094513, 187500.0, 0.015375, 0.035125, 0.9854375, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74250887282563E9, 0.0, 2025-03-20 18:14:32.825
