Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
16.0, -1858.9722346034332, 2759.769887896763, -5229.324725785819, -3408.931602112246, 1098.9011644007164, 78.32051257139595, 13974.847075324902, 7058.524436774784, 7645.593004893423, 13123.938515655818, 11167.199750804872, 13166.965623732285, 14577.763030262357, 13412.432481340467, 15138.702409112742, 187500.0, 0.02, 0.034, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742509191688499E9, 0.0, 2025-03-20 18:19:51.688
18.0, -1860.7380224154024, 2759.255797774291, -5228.251842051965, -3413.714875425682, 1095.3248852878673, 73.85016368033453, 13977.015194537067, 7055.976337906878, 7644.743638604122, 13127.023056390652, 11167.333861271603, 13158.203739905804, 14574.186751149506, 13414.08651043016, 15136.780159089585, 187500.0, 0.02, 0.032, 0.982, 192.0, 0.0, 80.0, 0.5, 0.0, 15.0, 88.0, 0.0, 0.0, 0.0, 1.742509191696477E9, 0.0, 2025-03-20 18:19:51.696
20.0, -1860.358042759662, 2761.9827105978384, -5226.195481562077, -3406.227041033154, 1102.0304086244594, 80.53333527247135, 13973.438915424218, 7051.461285526906, 7643.55899614799, 13122.5974109885, 11167.043288593684, 13176.599225592521, 14576.511332572858, 13414.17591740798, 15136.981324789684, 187500.0, 0.02, 0.032, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742509191704562E9, 0.0, 2025-03-20 18:19:51.704
22.0, -1859.396917748084, 2765.000196099305, -5226.441350751084, -3403.3660177428746, 1108.914745916694, 85.96480917511096, 13972.14251424581, 7052.6682797274925, 7639.870958312865, 13120.250477820693, 11178.420326521436, 13147.921937456364, 14561.379201576616, 13399.289655600745, 15131.080464253482, 187500.0, 0.02, 0.032, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742509191712631E9, 0.0, 2025-03-20 18:19:51.712
24.0, -1857.072336324732, 2763.0108908427824, -5229.682353697104, -3401.332008997442, 1109.5182430169873, 87.52943128698246, 13981.038508539023, 7053.4282390389735, 7645.593004893423, 13130.621687247954, 11181.616625978546, 13176.688632570344, 14586.569617577747, 13419.830908755173, 15147.911327828328, 187500.0, 0.02, 0.032, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742509191720588E9, 0.0, 2025-03-20 18:19:51.720
26.0, -1858.6369584366034, 2762.183876297936, -5231.336382786797, -3399.9462008412124, 1107.975972649571, 85.80834696392381, 13980.0997352719, 7050.947195404434, 7649.616318895379, 13129.079416880539, 11182.801268434676, 13178.677937826866, 14588.60362632318, 13422.55782157872, 15145.631449893886, 187500.0, 0.02, 0.032, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742509191727627E9, 0.0, 2025-03-20 18:19:51.727
28.0, -1861.9673683604442, 2759.188742540925, -5232.632783965205, -3402.5613549424834, 1106.6125162377973, 83.90844868522271, 13976.299938714497, 7044.018154623289, 7649.191635750728, 13128.07358838005, 11181.415460278447, 13170.98893773424, 14580.311129130261, 13417.059292442715, 15137.785987590074, 187500.0, 0.022, 0.03, 0.988, 192.0, 0.0, 88.0, 0.0, 120.0, 15.0, 112.0, 0.0, 0.0, 0.0, 1.74250919173571E9, 0.0, 2025-03-20 18:19:51.735
30.0, -1865.878923640123, 2753.287882004724, -5234.666792710637, -3410.831500390947, 1097.9400393891383, 77.00175964853283, 13978.065726526467, 7046.6780122134705, 7651.9185485742755, 13117.970599886252, 11177.749774187778, 13157.533187572144, 14572.778591248822, 13407.716263260398, 15133.025066021093, 187500.0, 0.022, 0.03, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742509191744784E9, 0.0, 2025-03-20 18:19:51.744
32.0, -1870.3492725311844, 2754.0701930606597, -5234.935013644102, -3418.386390016841, 1090.8992398857165, 69.91625665620049, 13973.081287512934, 7051.684802971459, 7656.075973042963, 13118.529393497634, 11165.053983337162, 13171.413620878891, 14577.628919795623, 13412.65599878502, 15132.622734620898, 187500.0, 0.022, 0.03, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742509191751889E9, 0.0, 2025-03-20 18:19:51.751
34.0, -1877.1889063345084, 2756.9535680953945, -5234.353868288264, -3423.549642986017, 1090.07222534087, 67.77048918849101, 13968.409772921774, 7057.652718741027, 7652.007955552096, 13112.06973935005, 11170.083125839607, 13148.860710723486, 14567.794152235288, 13395.713376487896, 15132.488624154166, 187500.0, 0.022, 0.03, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74250919175984E9, 0.0, 2025-03-20 18:19:51.759
36.0, -1872.4726882544385, 2759.792239641218, -5232.543376987383, -3418.1181690833773, 1092.4862137420432, 72.10672761282058, 13973.505970657585, 7057.697422229937, 7647.738772361133, 13106.079471836028, 11171.133657829007, 13148.301917112103, 14566.475399312425, 13395.534562532255, 15136.981324789684, 187500.0, 0.022, 0.03, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74250919176889E9, 0.0, 2025-03-20 18:19:51.768
38.0, -1870.03634810881, 2758.5852454406318, -5234.376220032718, -3418.3416865279305, 1091.8156614083841, 72.08437586836527, 13978.579816648939, 7059.2396925973535, 7649.7504293621105, 13111.01920736065, 11163.444657736381, 13181.203684950315, 14574.7902482498, 13411.717225517898, 15135.461406166722, 187500.0, 0.016, 0.034, 0.984, 192.0, 0.0, 64.0, 0.5, 8.0, 15.0, 96.0, 0.0, 0.0, 0.0, 1.74250919177688E9, 0.0, 2025-03-20 18:19:51.776
40.0, -1865.0295573508213, 2760.6192541860646, -5232.118693842733, -3414.251317292609, 1094.8331469098505, 75.48184102557195, 13977.28341547053, 7059.8878931865565, 7646.710592116188, 13118.708207453277, 11166.618605449034, 13173.42527787987, 14582.50160008688, 13414.310027874712, 15141.80930159203, 187500.0, 0.016, 0.034, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742509191783924E9, 0.0, 2025-03-20 18:19:51.783
42.0, -1865.878923640123, 2763.346167009612, -5232.0739903538215, -3412.9772678586564, 1099.4599580120992, 77.69466372664735, 13978.401002693297, 7057.295090829742, 7644.631879881845, 13120.183422587326, 11168.138524071996, 13173.045298224128, 14585.608492566169, 13412.499536573832, 15144.4244556933, 187500.0, 0.016, 0.034, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742509191791994E9, 0.0, 2025-03-20 18:19:51.791
44.0, -1865.0966125841871, 2768.4647164898774, -5231.6046037202605, -3412.127901569355, 1103.527975502965, 77.35938755981775, 13976.545807903507, 7057.764477463303, 7644.564824648479, 13119.31170455357, 11172.564169474146, 13173.5593883466, 14583.239207653905, 13418.266286643302, 15145.162063260326, 187500.0, 0.016, 0.034, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742509191801018E9, 0.0, 2025-03-20 18:19:51.801
46.0, -1867.8235254077347, 2769.1352688235365, -5234.085647354799, -3416.262974293587, 1102.589202235842, 75.70535847012502, 13978.28924397102, 7064.000614166333, 7645.615356637879, 13116.182460329826, 11179.604968977568, 13174.922844758374, 14588.089536200707, 13419.205059910424, 15152.00169706365, 187500.0, 0.016, 0.034, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742509191808073E9, 0.0, 2025-03-20 18:19:51.808
48.0, -1865.5212957288381, 2764.8660856325732, -5234.309164799352, -3417.313506282986, 1093.7155596870853, 70.9220851566893, 13981.351432961397, 7063.508875788317, 7649.616318895379, 13117.769434186153, 11184.388242291003, 13174.878141269463, 14592.6939955585, 13420.344998877645, 15157.76844713312, 187500.0, 0.016, 0.036000000000000004, 0.978, 192.0, 0.0, 64.0, 0.5, 16.0, 15.0, 72.0, 0.0, 0.0, 0.0, 1.742509191816088E9, 0.0, 2025-03-20 18:19:51.816
50.0, -1868.5387812303045, 2755.835980872629, -5238.019554378933, -3423.482587752651, 1080.8856583697388, 60.84144840734582, 13981.887874828324, 7060.558445520216, 7655.293661987026, 13114.55078298459, 11176.02868986472, 13181.5613128616, 14600.830030540232, 13423.004856467827, 15156.628508165897, 187500.0, 0.016, 0.036000000000000004, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742509191824058E9, 0.0, 2025-03-20 18:19:51.824
52.0, -1870.393976020095, 2751.969129081861, -5237.0584293673555, -3426.8129976764917, 1077.0858618123368, 57.17576231667547, 13977.305767214986, 7052.042430882744, 7659.56284517799, 13104.917181124352, 11168.20557930536, 13183.260045440204, 14596.60555083818, 13420.903792489027, 15151.174682518804, 187500.0, 0.016, 0.036000000000000004, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74250919183313E9, 0.0, 2025-03-20 18:19:51.833
54.0, -1872.4950399988938, 2745.5318266787326, -5238.89127241269, -3428.6905442107377, 1074.0236728219597, 55.946416371633575, 13971.740182845615, 7044.308727301208, 7656.187731765239, 13102.100861322984, 11158.460218722847, 13166.607995821, 14580.489943085902, 13409.437347583456, 15134.90261255534, 187500.0, 0.016, 0.036000000000000004, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742509191840212E9, 0.0, 2025-03-20 18:19:51.840
56.0, -1869.7234236864358, 2748.5493121801987, -5236.477284011517, -3422.3202970409748, 1075.2530187670015, 59.165067573197796, 13969.952043289191, 7046.700363957926, 7654.891330586831, 13101.07268107804, 11151.7323436418, 13162.003536463206, 14577.40540235107, 13407.336283604656, 15133.941487543761, 187500.0, 0.016, 0.036000000000000004, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742509191848255E9, 0.0, 2025-03-20 18:19:51.848
58.0, -1870.2375138089078, 2754.584283183132, -5234.2421095659865, -3416.4417882492294, 1081.2879897699345, 64.8647624093011, 13965.705211842682, 7051.796561693735, 7649.348097961914, 13101.45266073378, 11157.901425111464, 13156.974393960762, 14578.858265740666, 13405.45873707041, 15137.271897467603, 187500.0, 0.014, 0.036000000000000004, 0.982, 192.0, 0.0, 48.0, 0.5, 16.0, 15.0, 104.0, 0.0, 0.0, 0.0, 1.742509191856224E9, 0.0, 2025-03-20 18:19:51.856
60.0, -1862.03442359381, 2764.351995510101, -5228.005972862956, -3402.1143200533775, 1094.5872777208422, 78.45462303812779, 13966.152246731788, 7057.675070485481, 7643.022554281063, 13108.06877709255, 11163.712878669845, 13149.955946201795, 14571.817466237244, 13406.79984173773, 15137.696580612253, 187500.0, 0.014, 0.036000000000000004, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742509191864305E9, 0.0, 2025-03-20 18:19:51.864
62.0, -1860.5145049708492, 2766.006024599794, -5229.123560085722, -3400.326180496953, 1098.7670539339847, 79.86278293881213, 13969.884988055825, 7059.7090792309145, 7639.982717035141, 13115.131928340428, 11172.631224707511, 13154.247481137214, 14583.350966376182, 13411.516059817799, 15146.65963013883, 187500.0, 0.014, 0.036000000000000004, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742509191872332E9, 0.0, 2025-03-20 18:19:51.872
64.0, -1857.8322956362124, 2766.900094378006, -5228.877690896713, -3400.326180496953, 1099.9963998790265, 77.94053291565572, 13974.645909624805, 7060.625500753582, 7641.7038013582, 13118.015303375161, 11178.196809076884, 13150.17946364635, 14582.903931487077, 13412.901867974027, 15151.956993574739, 187500.0, 0.014, 0.036000000000000004, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742509191880392E9, 0.0, 2025-03-20 18:19:51.880
66.0, -1855.4183072350393, 2761.714489664375, -5231.403438020163, -3397.040474062023, 1093.3132282868896, 74.6771782251809, 13977.685746870728, 7060.066707142199, 7643.916624059275, 13125.458434278778, 11174.240550308294, 13170.877179011963, 14594.258617670372, 13417.863955243107, 15148.291307484069, 187500.0, 0.014, 0.036000000000000004, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742509191888452E9, 0.0, 2025-03-20 18:19:51.888
68.0, -1855.8653421241454, 2760.9098268639837, -5231.738714186992, -3397.3086949954863, 1093.335580031345, 74.23014333607476, 13979.607996893883, 7064.157076377521, 7643.983679292641, 13121.010437132174, 11167.713840927345, 13160.908300984896, 14592.828106025232, 13413.818289496696, 15147.888976083874, 187500.0, 0.012, 0.036000000000000004, 0.983, 192.0, 0.0, 40.0, 0.5, 16.0, 15.0, 96.0, 0.0, 0.0, 0.0, 1.742509191895396E9, 0.0, 2025-03-20 18:19:51.895
70.0, -1857.2735020248297, 2759.747536152308, -5235.337345044297, -3401.5555264419945, 1089.558135218398, 67.97165488858877, 13982.021985295056, 7071.846076470146, 7649.37044970637, 13116.115405096461, 11171.580692718113, 13176.286301170148, 14608.94371377751, 13419.294466888246, 15162.19409253527, 187500.0, 0.012, 0.036000000000000004, 0.983, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742509191904502E9, 0.0, 2025-03-20 18:19:51.904
72.0, -1856.1112113131537, 2757.937044851428, -5236.611394478249, -3402.874279364858, 1089.0887485848366, 67.3905095327508, 13984.547732418507, 7071.667262514504, 7654.377240464359, 13113.232030061727, 11168.943186872386, 13174.207588935804, 14607.736719576922, 13421.864917500607, 15162.19409253527, 187500.0, 0.012, 0.036000000000000004, 0.983, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742509191912553E9, 0.0, 2025-03-20 18:19:51.912
74.0, -1857.3405572581958, 2756.3724227395564, -5238.712458457048, -3402.7178171536707, 1086.1159665722807, 66.74230894354689, 13988.280473742543, 7070.236750869364, 7658.1993887662165, 13117.702378952788, 11168.339689772092, 13187.775097820175, 14613.45876615748, 13425.910583247016, 15164.451618725256, 187500.0, 0.012, 0.036000000000000004, 0.983, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742509191919494E9, 0.0, 2025-03-20 18:19:51.919
76.0, -1857.5417229582933, 2752.1032395485927, -5239.539473001894, -3399.2309450186426, 1085.0654345828814, 69.13394560026474, 13994.158982534289, 7062.391288565552, 7663.966138835685, 13119.423463275847, 11170.485457239802, 13197.431051424868, 14620.23134472744, 13432.929031005982, 15169.391354249878, 187500.0, 0.012, 0.036000000000000004, 0.983, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74250919192755E9, 0.0, 2025-03-20 18:19:51.927
78.0, -1855.9100456130561, 2752.63968141552, -5237.080781111811, -3393.6206571603607, 1092.4191585086774, 78.43227129367249, 13992.19202902222, 7055.574006506683, 7664.703746402711, 13125.972524401252, 11171.580692718113, 13202.594304394044, 14618.979647037942, 13437.4217316415, 15166.306813515046, 187500.0, 0.013000000000000001, 0.034, 0.9844999999999999, 192.0, 0.0, 56.0, 0.5, 0.0, 15.0, 104.0, 0.0, 0.0, 0.0, 1.742509191936653E9, 0.0, 2025-03-20 18:19:51.936
80.0, -1859.754545659369, 2754.3384139941236, -5236.231414822509, -3393.508898438084, 1097.9847428780488, 82.88026844027858, 13982.938406817724, 7049.740201203847, 7659.3169759889815, 13128.386512802424, 11170.35134677307, 13192.915999044895, 14610.50833588938, 13439.254574686835, 15157.075543055003, 187500.0, 0.013000000000000001, 0.034, 0.9844999999999999, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74250919194363E9, 0.0, 2025-03-20 18:19:51.943
82.0, -1858.614606692148, 2762.608559442587, -5232.252804309464, -3390.580819914439, 1102.7009609581187, 85.71893998610258, 13977.015194537067, 7052.802390194224, 7652.544397419024, 13125.100806367494, 11175.40284101997, 13179.728469816266, 14605.300379431294, 13429.397455382044, 15157.656688410842, 187500.0, 0.013000000000000001, 0.034, 0.9844999999999999, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742509191951804E9, 0.0, 2025-03-20 18:19:51.951
84.0, -1856.9382258580001, 2765.4919344773216, -5230.621126964227, -3385.618732645361, 1103.6620859696968, 89.09405339885396, 13971.516665401063, 7054.009384394812, 7648.789304350532, 13124.363198800469, 11175.02286136423, 13173.22411217977, 14595.934998504521, 13418.154527921026, 15153.700429642253, 187500.0, 0.013000000000000001, 0.034, 0.9844999999999999, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742509191959744E9, 0.0, 2025-03-20 18:19:51.959
86.0, -1861.0956503266873, 2768.218847300869, -5225.927260628612, -3388.8820873358354, 1106.7466267045293, 91.01630342201035, 13963.090057741412, 7055.618709995593, 7641.904967058297, 13117.702378952788, 11179.582617233113, 13154.26983288167, 14588.938902490008, 13405.45873707041, 15156.740266888175, 187500.0, 0.013000000000000001, 0.034, 0.9844999999999999, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742509191968783E9, 0.0, 2025-03-20 18:19:51.968
88.0, -1864.6272259506259, 2765.4025274995006, -5226.284888539897, -3395.0735205499554, 1107.8418621828393, 90.30104759944054, 13964.565272875461, 7053.696459972437, 7638.216929223172, 13109.029902104128, 11178.017995121241, 13159.857768995496, 14578.522989573836, 13400.809574223707, 15151.33114472999, 187500.0, 0.015500000000000002, 0.035, 0.98525, 192.0, 0.0, 72.0, 0.5, 16.0, 15.0, 104.0, 0.0, 0.0, 0.0, 1.742509191975815E9, 0.0, 2025-03-20 18:19:51.975
90.0, -1864.135487572609, 2760.865123375073, -5226.798978662369, -3396.8840118508356, 1099.3481992898226, 85.83069870837912, 13965.9957845206, 7051.126009360077, 7639.155702490295, 13108.515811981657, 11176.16280033145, 13149.687725268332, 14566.631861523612, 13394.059347398204, 15137.674228867798, 187500.0, 0.015500000000000002, 0.035, 0.98525, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742509191983806E9, 0.0, 2025-03-20 18:19:51.983
92.0, -1866.0130341068548, 2754.2043035273914, -5234.2421095659865, -3404.6847706657377, 1085.2218967940685, 74.00662589152168, 13977.126953259345, 7057.451553040928, 7646.1070950158955, 13104.671311935344, 11166.998585104775, 13150.514739813178, 14576.734850017412, 13392.204152608414, 15146.905499327839, 187500.0, 0.015500000000000002, 0.035, 0.98525, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742509191991916E9, 0.0, 2025-03-20 18:19:51.991
94.0, -1865.5659992177486, 2751.052707559193, -5235.203234577565, -3409.4009887458074, 1082.137356059236, 69.20100083363067, 13984.883008585335, 7058.815009452702, 7656.455952698702, 13106.660617191867, 11165.679832181911, 13170.765420289687, 14586.390803622104, 13405.861068470605, 15153.789836620073, 187500.0, 0.015500000000000002, 0.035, 0.98525, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742509191999927E9, 0.0, 2025-03-20 18:19:51.999
96.0, -1868.7399469304023, 2746.537655179221, -5238.46658926804, -3415.3689045153747, 1075.1636117891803, 63.21073331960837, 13986.693499886216, 7060.49139028685, 7660.054583556007, 13107.174707314338, 11160.985965846297, 13173.42527787987, 14587.687204800512, 13412.074853429182, 15155.913252343327, 187500.0, 0.015500000000000002, 0.035, 0.98525, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742509192007915E9, 0.0, 2025-03-20 18:19:52.007
98.0, -1864.0013771058773, 2753.7572686382855, -5235.985545633501, -3406.227041033154, 1085.8924491277278, 72.21848633509713, 13990.046261554511, 7062.659509499015, 7663.0720690574735, 13113.612009717466, 11167.289157782694, 13184.779964063164, 14599.533629361824, 13419.830908755173, 15167.759676904641, 187500.0, 0.01875, 0.0345, 0.984625, 192.0, 0.0, 88.0, 0.5, 8.0, 15.0, 96.0, 0.0, 0.0, 0.0, 1.742509192015986E9, 0.0, 2025-03-20 18:19:52.015
100.0, -1861.877961382623, 2759.54637045221, -5234.979717133012, -3398.8956688518133, 1098.2976673004232, 80.28746608346297, 13987.878142342346, 7060.245521097841, 7661.641557412334, 13122.016265632661, 11178.59914047708, 13201.119089259993, 14609.167231222062, 13429.129234448581, 15176.85683689795, 187500.0, 0.01875, 0.0345, 0.984625, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742509192025073E9, 0.0, 2025-03-20 18:19:52.025
102.0, -1861.1850573045085, 2762.608559442587, -5231.336382786797, -3395.2299827611428, 1103.4162167806885, 82.07560563988753, 13980.569121905462, 7058.256215841319, 7657.730002132655, 13129.481748280734, 11186.913989414454, 13197.98984503625, 14609.793080066811, 13429.732731548875, 15179.807267166052, 187500.0, 0.01875, 0.0345, 0.984625, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.742509192032059E9, 0.0, 2025-03-20 18:19:52.032
